Date, State/UT, cumulative confirmed count, cumulative Recovered count, cumulative death count, cumulative active count
4-May-20,MN,2,2,0,0
5-May-20,MN,2,2,0,0
6-May-20,MN,2,2,0,0
7-May-20,MN,2,2,0,0
8-May-20,MN,2,2,0,0
9-May-20,MN,2,2,0,0
10-May-20,MN,2,2,0,0
11-May-20,MN,2,2,0,0
12-May-20,MN,2,2,0,0
13-May-20,MN,2,2,0,0
14-May-20,MN,3,2,0,1
15-May-20,MN,3,2,0,1
16-May-20,MN,7,2,0,5
17-May-20,MN,7,2,0,5
18-May-20,MN,7,2,0,5
19-May-20,MN,9,2,0,7
20-May-20,MN,25,2,0,23
21-May-20,MN,25,2,0,23
22-May-20,MN,26,2,0,24
23-May-20,MN,27,2,0,25
24-May-20,MN,30,4,0,26
25-May-20,MN,34,4,0,30
14-Mar-20,ML,0,0,0,0
15-Mar-20,ML,0,0,0,0
16-Mar-20,ML,0,0,0,0
17-Mar-20,ML,0,0,0,0
18-Mar-20,ML,0,0,0,0
19-Mar-20,ML,0,0,0,0
20-Mar-20,ML,0,0,0,0
21-Mar-20,ML,0,0,0,0
22-Mar-20,ML,0,0,0,0
23-Mar-20,ML,0,0,0,0
24-Mar-20,ML,0,0,0,0
25-Mar-20,ML,0,0,0,0
26-Mar-20,ML,0,0,0,0
27-Mar-20,ML,0,0,0,0
28-Mar-20,ML,0,0,0,0
29-Mar-20,ML,0,0,0,0
30-Mar-20,ML,0,0,0,0
31-Mar-20,ML,0,0,0,0
1-Apr-20,ML,0,0,0,0
2-Apr-20,ML,0,0,0,0
3-Apr-20,ML,0,0,0,0
4-Apr-20,ML,0,0,0,0
5-Apr-20,ML,0,0,0,0
6-Apr-20,ML,0,0,0,0
7-Apr-20,ML,0,0,0,0
8-Apr-20,ML,0,0,0,0
9-Apr-20,ML,0,0,0,0
10-Apr-20,ML,0,0,0,0
11-Apr-20,ML,0,0,0,0
12-Apr-20,ML,0,0,0,0
13-Apr-20,ML,1,0,0,1
14-Apr-20,ML,1,0,0,1
15-Apr-20,ML,7,0,1,6
16-Apr-20,ML,9,0,1,8
17-Apr-20,ML,9,0,1,8
18-Apr-20,ML,11,0,1,10
19-Apr-20,ML,11,0,1,10
20-Apr-20,ML,11,0,1,10
21-Apr-20,ML,12,0,1,11
22-Apr-20,ML,12,0,1,11
23-Apr-20,ML,12,0,1,11
24-Apr-20,ML,12,0,1,11
25-Apr-20,ML,12,0,1,11
26-Apr-20,ML,12,0,1,11
27-Apr-20,ML,12,0,1,11
28-Apr-20,ML,12,0,1,11
29-Apr-20,ML,12,0,1,11
30-Apr-20,ML,12,0,1,11
1-May-20,ML,12,10,1,1
2-May-20,ML,12,10,1,1
3-May-20,ML,12,10,1,1
4-May-20,ML,12,10,1,1
5-May-20,ML,12,10,1,1
6-May-20,ML,12,10,1,1
7-May-20,ML,12,10,1,1
8-May-20,ML,12,10,1,1
9-May-20,ML,13,10,1,2
10-May-20,ML,13,10,1,2
11-May-20,ML,13,10,1,2
12-May-20,ML,13,10,1,2
13-May-20,ML,13,11,1,1
14-May-20,ML,13,11,1,1
15-May-20,ML,13,11,1,1
16-May-20,ML,13,11,1,1
17-May-20,ML,13,11,1,1
18-May-20,ML,13,12,1,0
19-May-20,ML,13,12,1,0
20-May-20,ML,14,12,1,1
21-May-20,ML,14,12,1,1
22-May-20,ML,14,12,1,1
23-May-20,ML,14,12,1,1
24-May-20,ML,14,12,1,1
25-May-20,ML,15,12,1,2
14-Mar-20,ML,0,0,0,0
15-Mar-20,ML,0,0,0,0
16-Mar-20,ML,0,0,0,0
17-Mar-20,ML,0,0,0,0
18-Mar-20,ML,0,0,0,0
19-Mar-20,ML,0,0,0,0
20-Mar-20,ML,0,0,0,0
21-Mar-20,ML,0,0,0,0
22-Mar-20,ML,0,0,0,0
23-Mar-20,ML,0,0,0,0
24-Mar-20,ML,0,0,0,0
25-Mar-20,ML,0,0,0,0
26-Mar-20,ML,0,0,0,0
27-Mar-20,ML,0,0,0,0
28-Mar-20,ML,0,0,0,0
29-Mar-20,ML,0,0,0,0
30-Mar-20,ML,0,0,0,0
31-Mar-20,ML,0,0,0,0
1-Apr-20,ML,0,0,0,0
2-Apr-20,ML,0,0,0,0
3-Apr-20,ML,0,0,0,0
4-Apr-20,ML,0,0,0,0
5-Apr-20,ML,0,0,0,0
6-Apr-20,ML,0,0,0,0
7-Apr-20,ML,0,0,0,0
8-Apr-20,ML,0,0,0,0
9-Apr-20,ML,0,0,0,0
10-Apr-20,ML,0,0,0,0
11-Apr-20,ML,0,0,0,0
12-Apr-20,ML,0,0,0,0
13-Apr-20,ML,1,0,0,1
14-Apr-20,ML,1,0,0,1
15-Apr-20,ML,7,0,1,6
16-Apr-20,ML,9,0,1,8
17-Apr-20,ML,9,0,1,8
18-Apr-20,ML,11,0,1,10
19-Apr-20,ML,11,0,1,10
20-Apr-20,ML,11,0,1,10
21-Apr-20,ML,12,0,1,11
22-Apr-20,ML,12,0,1,11
23-Apr-20,ML,12,0,1,11
24-Apr-20,ML,12,0,1,11
25-Apr-20,ML,12,0,1,11
26-Apr-20,ML,12,0,1,11
27-Apr-20,ML,12,0,1,11
28-Apr-20,ML,12,0,1,11
29-Apr-20,ML,12,0,1,11
30-Apr-20,ML,12,0,1,11
1-May-20,ML,12,10,1,1
2-May-20,ML,12,10,1,1
3-May-20,ML,12,10,1,1
4-May-20,ML,12,10,1,1
5-May-20,ML,12,10,1,1
6-May-20,ML,12,10,1,1
7-May-20,ML,12,10,1,1
8-May-20,ML,12,10,1,1
9-May-20,ML,13,10,1,2
10-May-20,ML,13,10,1,2
11-May-20,ML,13,10,1,2
12-May-20,ML,13,10,1,2
13-May-20,ML,13,11,1,1
14-May-20,ML,13,11,1,1
15-May-20,ML,13,11,1,1
16-May-20,ML,13,11,1,1
17-May-20,ML,13,11,1,1
18-May-20,ML,13,12,1,0
19-May-20,ML,13,12,1,0
20-May-20,ML,14,12,1,1
21-May-20,ML,14,12,1,1
22-May-20,ML,14,12,1,1
23-May-20,ML,14,12,1,1
24-May-20,ML,14,12,1,1
25-May-20,ML,15,12,1,2
14-Mar-20,ML,0,0,0,0
15-Mar-20,ML,0,0,0,0
16-Mar-20,ML,0,0,0,0
17-Mar-20,ML,0,0,0,0
18-Mar-20,ML,0,0,0,0
19-Mar-20,ML,0,0,0,0
20-Mar-20,ML,0,0,0,0
21-Mar-20,ML,0,0,0,0
22-Mar-20,ML,0,0,0,0
23-Mar-20,ML,0,0,0,0
24-Mar-20,ML,0,0,0,0
25-Mar-20,ML,0,0,0,0
26-Mar-20,ML,0,0,0,0
27-Mar-20,ML,0,0,0,0
28-Mar-20,ML,0,0,0,0
29-Mar-20,ML,0,0,0,0
30-Mar-20,ML,0,0,0,0
31-Mar-20,ML,0,0,0,0
1-Apr-20,ML,0,0,0,0
2-Apr-20,ML,0,0,0,0
3-Apr-20,ML,0,0,0,0
4-Apr-20,ML,0,0,0,0
5-Apr-20,ML,0,0,0,0
6-Apr-20,ML,0,0,0,0
7-Apr-20,ML,0,0,0,0
8-Apr-20,ML,0,0,0,0
9-Apr-20,ML,0,0,0,0
10-Apr-20,ML,0,0,0,0
11-Apr-20,ML,0,0,0,0
12-Apr-20,ML,0,0,0,0
13-Apr-20,ML,1,0,0,1
14-Apr-20,ML,1,0,0,1
15-Apr-20,ML,7,0,1,6
16-Apr-20,ML,9,0,1,8
17-Apr-20,ML,9,0,1,8
18-Apr-20,ML,11,0,1,10
19-Apr-20,ML,11,0,1,10
20-Apr-20,ML,11,0,1,10
21-Apr-20,ML,12,0,1,11
22-Apr-20,ML,12,0,1,11
23-Apr-20,ML,12,0,1,11
24-Apr-20,ML,12,0,1,11
25-Apr-20,ML,12,0,1,11
26-Apr-20,ML,12,0,1,11
27-Apr-20,ML,12,0,1,11
28-Apr-20,ML,12,0,1,11
29-Apr-20,ML,12,0,1,11
30-Apr-20,ML,12,0,1,11
1-May-20,ML,12,10,1,1
2-May-20,ML,12,10,1,1
3-May-20,ML,12,10,1,1
4-May-20,ML,12,10,1,1
5-May-20,ML,12,10,1,1
6-May-20,ML,12,10,1,1
7-May-20,ML,12,10,1,1
8-May-20,ML,12,10,1,1
9-May-20,ML,13,10,1,2
10-May-20,ML,13,10,1,2
11-May-20,ML,13,10,1,2
12-May-20,ML,13,10,1,2
13-May-20,ML,13,11,1,1
14-May-20,ML,13,11,1,1
15-May-20,ML,13,11,1,1
16-May-20,ML,13,11,1,1
17-May-20,ML,13,11,1,1
18-May-20,ML,13,12,1,0
19-May-20,ML,13,12,1,0
20-May-20,ML,14,12,1,1
21-May-20,ML,14,12,1,1
22-May-20,ML,14,12,1,1
23-May-20,ML,14,12,1,1
24-May-20,ML,14,12,1,1
25-May-20,ML,15,12,1,2
14-Mar-20,MZ,0,0,0,0
15-Mar-20,MZ,0,0,0,0
16-Mar-20,MZ,0,0,0,0
17-Mar-20,MZ,0,0,0,0
18-Mar-20,MZ,0,0,0,0
19-Mar-20,MZ,0,0,0,0
20-Mar-20,MZ,0,0,0,0
21-Mar-20,MZ,0,0,0,0
22-Mar-20,MZ,0,0,0,0
23-Mar-20,MZ,0,0,0,0
24-Mar-20,MZ,0,0,0,0
25-Mar-20,MZ,1,0,0,1
26-Mar-20,MZ,1,0,0,1
27-Mar-20,MZ,1,0,0,1
28-Mar-20,MZ,1,0,0,1
29-Mar-20,MZ,1,0,0,1
30-Mar-20,MZ,1,0,0,1
31-Mar-20,MZ,1,0,0,1
1-Apr-20,MZ,1,0,0,1
2-Apr-20,MZ,1,0,0,1
3-Apr-20,MZ,1,0,0,1
4-Apr-20,MZ,1,0,0,1
5-Apr-20,MZ,1,0,0,1
6-Apr-20,MZ,1,0,0,1
7-Apr-20,MZ,1,0,0,1
8-Apr-20,MZ,1,0,0,1
9-Apr-20,MZ,1,0,0,1
10-Apr-20,MZ,1,0,0,1
11-Apr-20,MZ,1,0,0,1
12-Apr-20,MZ,1,0,0,1
13-Apr-20,MZ,1,0,0,1
14-Apr-20,MZ,1,0,0,1
15-Apr-20,MZ,1,0,0,1
16-Apr-20,MZ,1,0,0,1
17-Apr-20,MZ,1,0,0,1
18-Apr-20,MZ,1,0,0,1
19-Apr-20,MZ,1,0,0,1
20-Apr-20,MZ,1,0,0,1
21-Apr-20,MZ,1,0,0,1
22-Apr-20,MZ,1,0,0,1
23-Apr-20,MZ,1,0,0,1
24-Apr-20,MZ,1,0,0,1
25-Apr-20,MZ,1,0,0,1
26-Apr-20,MZ,1,0,0,1
27-Apr-20,MZ,1,0,0,1
28-Apr-20,MZ,1,0,0,1
29-Apr-20,MZ,1,0,0,1
30-Apr-20,MZ,1,0,0,1
1-May-20,MZ,1,0,0,1
2-May-20,MZ,1,0,0,1
3-May-20,MZ,1,0,0,1
4-May-20,MZ,1,0,0,1
5-May-20,MZ,1,1,0,0
6-May-20,MZ,1,1,0,0
7-May-20,MZ,1,1,0,0
8-May-20,MZ,1,1,0,0
9-May-20,MZ,1,1,0,0
10-May-20,MZ,1,1,0,0
11-May-20,MZ,1,1,0,0
12-May-20,MZ,1,1,0,0
13-May-20,MZ,1,1,0,0
14-May-20,MZ,1,1,0,0
15-May-20,MZ,1,1,0,0
16-May-20,MZ,1,1,0,0
17-May-20,MZ,1,1,0,0
18-May-20,MZ,1,1,0,0
19-May-20,MZ,1,1,0,0
20-May-20,MZ,1,1,0,0
21-May-20,MZ,1,1,0,0
22-May-20,MZ,1,1,0,0
23-May-20,MZ,1,1,0,0
24-May-20,MZ,1,1,0,0
25-May-20,MZ,1,1,0,0
14-Mar-20,MZ,0,0,0,0
15-Mar-20,MZ,0,0,0,0
16-Mar-20,MZ,0,0,0,0
17-Mar-20,MZ,0,0,0,0
18-Mar-20,MZ,0,0,0,0
19-Mar-20,MZ,0,0,0,0
20-Mar-20,MZ,0,0,0,0
21-Mar-20,MZ,0,0,0,0
22-Mar-20,MZ,0,0,0,0
23-Mar-20,MZ,0,0,0,0
24-Mar-20,MZ,0,0,0,0
25-Mar-20,MZ,1,0,0,1
26-Mar-20,MZ,1,0,0,1
27-Mar-20,MZ,1,0,0,1
28-Mar-20,MZ,1,0,0,1
29-Mar-20,MZ,1,0,0,1
30-Mar-20,MZ,1,0,0,1
31-Mar-20,MZ,1,0,0,1
1-Apr-20,MZ,1,0,0,1
2-Apr-20,MZ,1,0,0,1
3-Apr-20,MZ,1,0,0,1
4-Apr-20,MZ,1,0,0,1
5-Apr-20,MZ,1,0,0,1
6-Apr-20,MZ,1,0,0,1
7-Apr-20,MZ,1,0,0,1
8-Apr-20,MZ,1,0,0,1
9-Apr-20,MZ,1,0,0,1
10-Apr-20,MZ,1,0,0,1
11-Apr-20,MZ,1,0,0,1
12-Apr-20,MZ,1,0,0,1
13-Apr-20,MZ,1,0,0,1
14-Apr-20,MZ,1,0,0,1
15-Apr-20,MZ,1,0,0,1
16-Apr-20,MZ,1,0,0,1
17-Apr-20,MZ,1,0,0,1
18-Apr-20,MZ,1,0,0,1
19-Apr-20,MZ,1,0,0,1
20-Apr-20,MZ,1,0,0,1
21-Apr-20,MZ,1,0,0,1
22-Apr-20,MZ,1,0,0,1
23-Apr-20,MZ,1,0,0,1
24-Apr-20,MZ,1,0,0,1
25-Apr-20,MZ,1,0,0,1
26-Apr-20,MZ,1,0,0,1
27-Apr-20,MZ,1,0,0,1
28-Apr-20,MZ,1,0,0,1
29-Apr-20,MZ,1,0,0,1
30-Apr-20,MZ,1,0,0,1
1-May-20,MZ,1,0,0,1
2-May-20,MZ,1,0,0,1
3-May-20,MZ,1,0,0,1
4-May-20,MZ,1,0,0,1
5-May-20,MZ,1,1,0,0
6-May-20,MZ,1,1,0,0
7-May-20,MZ,1,1,0,0
8-May-20,MZ,1,1,0,0
9-May-20,MZ,1,1,0,0
10-May-20,MZ,1,1,0,0
11-May-20,MZ,1,1,0,0
12-May-20,MZ,1,1,0,0
13-May-20,MZ,1,1,0,0
14-May-20,MZ,1,1,0,0
15-May-20,MZ,1,1,0,0
16-May-20,MZ,1,1,0,0
17-May-20,MZ,1,1,0,0
18-May-20,MZ,1,1,0,0
19-May-20,MZ,1,1,0,0
20-May-20,MZ,1,1,0,0
21-May-20,MZ,1,1,0,0
22-May-20,MZ,1,1,0,0
23-May-20,MZ,1,1,0,0
24-May-20,MZ,1,1,0,0
25-May-20,MZ,1,1,0,0
14-Mar-20,MZ,0,0,0,0
15-Mar-20,MZ,0,0,0,0
16-Mar-20,MZ,0,0,0,0
17-Mar-20,MZ,0,0,0,0
18-Mar-20,MZ,0,0,0,0
19-Mar-20,MZ,0,0,0,0
20-Mar-20,MZ,0,0,0,0
21-Mar-20,MZ,0,0,0,0
22-Mar-20,MZ,0,0,0,0
23-Mar-20,MZ,0,0,0,0
24-Mar-20,MZ,0,0,0,0
25-Mar-20,MZ,1,0,0,1
26-Mar-20,MZ,1,0,0,1
27-Mar-20,MZ,1,0,0,1
28-Mar-20,MZ,1,0,0,1
29-Mar-20,MZ,1,0,0,1
30-Mar-20,MZ,1,0,0,1
31-Mar-20,MZ,1,0,0,1
1-Apr-20,MZ,1,0,0,1
2-Apr-20,MZ,1,0,0,1
3-Apr-20,MZ,1,0,0,1
4-Apr-20,MZ,1,0,0,1
5-Apr-20,MZ,1,0,0,1
6-Apr-20,MZ,1,0,0,1
7-Apr-20,MZ,1,0,0,1
8-Apr-20,MZ,1,0,0,1
9-Apr-20,MZ,1,0,0,1
10-Apr-20,MZ,1,0,0,1
11-Apr-20,MZ,1,0,0,1
12-Apr-20,MZ,1,0,0,1
13-Apr-20,MZ,1,0,0,1
14-Apr-20,MZ,1,0,0,1
15-Apr-20,MZ,1,0,0,1
16-Apr-20,MZ,1,0,0,1
17-Apr-20,MZ,1,0,0,1
18-Apr-20,MZ,1,0,0,1
19-Apr-20,MZ,1,0,0,1
20-Apr-20,MZ,1,0,0,1
21-Apr-20,MZ,1,0,0,1
22-Apr-20,MZ,1,0,0,1
23-Apr-20,MZ,1,0,0,1
24-Apr-20,MZ,1,0,0,1
25-Apr-20,MZ,1,0,0,1
26-Apr-20,MZ,1,0,0,1
27-Apr-20,MZ,1,0,0,1
28-Apr-20,MZ,1,0,0,1
29-Apr-20,MZ,1,0,0,1
30-Apr-20,MZ,1,0,0,1
1-May-20,MZ,1,0,0,1
2-May-20,MZ,1,0,0,1
3-May-20,MZ,1,0,0,1
4-May-20,MZ,1,0,0,1
5-May-20,MZ,1,1,0,0
6-May-20,MZ,1,1,0,0
7-May-20,MZ,1,1,0,0
8-May-20,MZ,1,1,0,0
9-May-20,MZ,1,1,0,0
10-May-20,MZ,1,1,0,0
11-May-20,MZ,1,1,0,0
12-May-20,MZ,1,1,0,0
13-May-20,MZ,1,1,0,0
14-May-20,MZ,1,1,0,0
15-May-20,MZ,1,1,0,0
16-May-20,MZ,1,1,0,0
17-May-20,MZ,1,1,0,0
18-May-20,MZ,1,1,0,0
19-May-20,MZ,1,1,0,0
20-May-20,MZ,1,1,0,0
21-May-20,MZ,1,1,0,0
22-May-20,MZ,1,1,0,0
23-May-20,MZ,1,1,0,0
24-May-20,MZ,1,1,0,0
25-May-20,MZ,1,1,0,0
14-Mar-20,NL,0,0,0,0
15-Mar-20,NL,0,0,0,0
16-Mar-20,NL,0,0,0,0
17-Mar-20,NL,0,0,0,0
18-Mar-20,NL,0,0,0,0
19-Mar-20,NL,0,0,0,0
20-Mar-20,NL,0,0,0,0
21-Mar-20,NL,0,0,0,0
22-Mar-20,NL,0,0,0,0
23-Mar-20,NL,0,0,0,0
24-Mar-20,NL,0,0,0,0
25-Mar-20,NL,0,0,0,0
26-Mar-20,NL,0,0,0,0
27-Mar-20,NL,0,0,0,0
28-Mar-20,NL,0,0,0,0
29-Mar-20,NL,0,0,0,0
30-Mar-20,NL,0,0,0,0
31-Mar-20,NL,0,0,0,0
1-Apr-20,NL,0,0,0,0
2-Apr-20,NL,0,0,0,0
3-Apr-20,NL,0,0,0,0
4-Apr-20,NL,0,0,0,0
5-Apr-20,NL,0,0,0,0
6-Apr-20,NL,0,0,0,0
7-Apr-20,NL,0,0,0,0
8-Apr-20,NL,0,0,0,0
9-Apr-20,NL,0,0,0,0
10-Apr-20,NL,0,0,0,0
11-Apr-20,NL,0,0,0,0
12-Apr-20,NL,0,0,0,0
13-Apr-20,NL,0,0,0,0
14-Apr-20,NL,0,0,0,0
15-Apr-20,NL,0,0,0,0
16-Apr-20,NL,0,0,0,0
17-Apr-20,NL,0,0,0,0
18-Apr-20,NL,0,0,0,0
19-Apr-20,NL,0,0,0,0
20-Apr-20,NL,0,0,0,0
21-Apr-20,NL,0,0,0,0
22-Apr-20,NL,0,0,0,0
23-Apr-20,NL,0,0,0,0
24-Apr-20,NL,0,0,0,0
25-Apr-20,NL,0,0,0,0
26-Apr-20,NL,0,0,0,0
27-Apr-20,NL,0,0,0,0
28-Apr-20,NL,0,0,0,0
29-Apr-20,NL,0,0,0,0
30-Apr-20,NL,0,0,0,0
1-May-20,NL,0,0,0,0
2-May-20,NL,0,0,0,0
3-May-20,NL,0,0,0,0
4-May-20,NL,0,0,0,0
5-May-20,NL,0,0,0,0
6-May-20,NL,0,0,0,0
7-May-20,NL,0,0,0,0
8-May-20,NL,0,0,0,0
9-May-20,NL,0,0,0,0
10-May-20,NL,0,0,0,0
11-May-20,NL,0,0,0,0
12-May-20,NL,0,0,0,0
13-May-20,NL,0,0,0,0
14-May-20,NL,0,0,0,0
15-May-20,NL,0,0,0,0
16-May-20,NL,0,0,0,0
17-May-20,NL,0,0,0,0
18-May-20,NL,0,0,0,0
19-May-20,NL,0,0,0,0
20-May-20,NL,0,0,0,0
21-May-20,NL,0,0,0,0
22-May-20,NL,0,0,0,0
23-May-20,NL,0,0,0,0
24-May-20,NL,0,0,0,0
25-May-20,NL,3,0,0,3
14-Mar-20,NL,0,0,0,0
15-Mar-20,NL,0,0,0,0
16-Mar-20,NL,0,0,0,0
17-Mar-20,NL,0,0,0,0
18-Mar-20,NL,0,0,0,0
19-Mar-20,NL,0,0,0,0
20-Mar-20,NL,0,0,0,0
21-Mar-20,NL,0,0,0,0
22-Mar-20,NL,0,0,0,0
23-Mar-20,NL,0,0,0,0
24-Mar-20,NL,0,0,0,0
25-Mar-20,NL,0,0,0,0
26-Mar-20,NL,0,0,0,0
27-Mar-20,NL,0,0,0,0
28-Mar-20,NL,0,0,0,0
29-Mar-20,NL,0,0,0,0
30-Mar-20,NL,0,0,0,0
31-Mar-20,NL,0,0,0,0
1-Apr-20,NL,0,0,0,0
2-Apr-20,NL,0,0,0,0
3-Apr-20,NL,0,0,0,0
4-Apr-20,NL,0,0,0,0
5-Apr-20,NL,0,0,0,0
6-Apr-20,NL,0,0,0,0
7-Apr-20,NL,0,0,0,0
8-Apr-20,NL,0,0,0,0
9-Apr-20,NL,0,0,0,0
10-Apr-20,NL,0,0,0,0
11-Apr-20,NL,0,0,0,0
12-Apr-20,NL,0,0,0,0
13-Apr-20,NL,0,0,0,0
14-Apr-20,NL,0,0,0,0
15-Apr-20,NL,0,0,0,0
16-Apr-20,NL,0,0,0,0
17-Apr-20,NL,0,0,0,0
18-Apr-20,NL,0,0,0,0
19-Apr-20,NL,0,0,0,0
20-Apr-20,NL,0,0,0,0
21-Apr-20,NL,0,0,0,0
22-Apr-20,NL,0,0,0,0
23-Apr-20,NL,0,0,0,0
24-Apr-20,NL,0,0,0,0
25-Apr-20,NL,0,0,0,0
26-Apr-20,NL,0,0,0,0
27-Apr-20,NL,0,0,0,0
28-Apr-20,NL,0,0,0,0
29-Apr-20,NL,0,0,0,0
30-Apr-20,NL,0,0,0,0
1-May-20,NL,0,0,0,0
2-May-20,NL,0,0,0,0
3-May-20,NL,0,0,0,0
4-May-20,NL,0,0,0,0
5-May-20,NL,0,0,0,0
6-May-20,NL,0,0,0,0
7-May-20,NL,0,0,0,0
8-May-20,NL,0,0,0,0
9-May-20,NL,0,0,0,0
10-May-20,NL,0,0,0,0
11-May-20,NL,0,0,0,0
12-May-20,NL,0,0,0,0
13-May-20,NL,0,0,0,0
14-May-20,NL,0,0,0,0
15-May-20,NL,0,0,0,0
16-May-20,NL,0,0,0,0
17-May-20,NL,0,0,0,0
18-May-20,NL,0,0,0,0
19-May-20,NL,0,0,0,0
20-May-20,NL,0,0,0,0
21-May-20,NL,0,0,0,0
22-May-20,NL,0,0,0,0
23-May-20,NL,0,0,0,0
24-May-20,NL,0,0,0,0
25-May-20,NL,3,0,0,3
14-Mar-20,NL,0,0,0,0
15-Mar-20,NL,0,0,0,0
16-Mar-20,NL,0,0,0,0
17-Mar-20,NL,0,0,0,0
18-Mar-20,NL,0,0,0,0
19-Mar-20,NL,0,0,0,0
20-Mar-20,NL,0,0,0,0
21-Mar-20,NL,0,0,0,0
22-Mar-20,NL,0,0,0,0
23-Mar-20,NL,0,0,0,0
24-Mar-20,NL,0,0,0,0
25-Mar-20,NL,0,0,0,0
26-Mar-20,NL,0,0,0,0
27-Mar-20,NL,0,0,0,0
28-Mar-20,NL,0,0,0,0
29-Mar-20,NL,0,0,0,0
30-Mar-20,NL,0,0,0,0
31-Mar-20,NL,0,0,0,0
1-Apr-20,NL,0,0,0,0
2-Apr-20,NL,0,0,0,0
3-Apr-20,NL,0,0,0,0
4-Apr-20,NL,0,0,0,0
5-Apr-20,NL,0,0,0,0
6-Apr-20,NL,0,0,0,0
7-Apr-20,NL,0,0,0,0
8-Apr-20,NL,0,0,0,0
9-Apr-20,NL,0,0,0,0
10-Apr-20,NL,0,0,0,0
11-Apr-20,NL,0,0,0,0
12-Apr-20,NL,0,0,0,0
13-Apr-20,NL,0,0,0,0
14-Apr-20,NL,0,0,0,0
15-Apr-20,NL,0,0,0,0
16-Apr-20,NL,0,0,0,0
17-Apr-20,NL,0,0,0,0
18-Apr-20,NL,0,0,0,0
19-Apr-20,NL,0,0,0,0
20-Apr-20,NL,0,0,0,0
21-Apr-20,NL,0,0,0,0
22-Apr-20,NL,0,0,0,0
23-Apr-20,NL,0,0,0,0
24-Apr-20,NL,0,0,0,0
25-Apr-20,NL,0,0,0,0
26-Apr-20,NL,0,0,0,0
27-Apr-20,NL,0,0,0,0
28-Apr-20,NL,0,0,0,0
29-Apr-20,NL,0,0,0,0
30-Apr-20,NL,0,0,0,0
1-May-20,NL,0,0,0,0
2-May-20,NL,0,0,0,0
3-May-20,NL,0,0,0,0
4-May-20,NL,0,0,0,0
5-May-20,NL,0,0,0,0
6-May-20,NL,0,0,0,0
7-May-20,NL,0,0,0,0
8-May-20,NL,0,0,0,0
9-May-20,NL,0,0,0,0
10-May-20,NL,0,0,0,0
11-May-20,NL,0,0,0,0
12-May-20,NL,0,0,0,0
13-May-20,NL,0,0,0,0
14-May-20,NL,0,0,0,0
15-May-20,NL,0,0,0,0
16-May-20,NL,0,0,0,0
17-May-20,NL,0,0,0,0
18-May-20,NL,0,0,0,0
19-May-20,NL,0,0,0,0
20-May-20,NL,0,0,0,0
21-May-20,NL,0,0,0,0
22-May-20,NL,0,0,0,0
23-May-20,NL,0,0,0,0
24-May-20,NL,0,0,0,0
25-May-20,NL,3,0,0,3
14-Mar-20,OR,0,0,0,0
15-Mar-20,OR,0,0,0,0
16-Mar-20,OR,1,0,0,1
17-Mar-20,OR,1,0,0,1
18-Mar-20,OR,2,0,0,2
19-Mar-20,OR,2,0,0,2
20-Mar-20,OR,2,0,0,2
21-Mar-20,OR,2,0,0,2
22-Mar-20,OR,2,0,0,2
23-Mar-20,OR,2,0,0,2
24-Mar-20,OR,2,0,0,2
25-Mar-20,OR,2,0,0,2
26-Mar-20,OR,3,0,0,3
27-Mar-20,OR,3,0,0,3
28-Mar-20,OR,3,0,0,3
29-Mar-20,OR,3,0,0,3
30-Mar-20,OR,3,0,0,3
31-Mar-20,OR,4,0,0,4
1-Apr-20,OR,5,1,0,4
2-Apr-20,OR,5,1,0,4
3-Apr-20,OR,20,2,0,18
4-Apr-20,OR,21,2,0,19
5-Apr-20,OR,39,2,0,37
6-Apr-20,OR,40,2,0,38
7-Apr-20,OR,42,2,1,39
8-Apr-20,OR,42,2,1,39
9-Apr-20,OR,48,2,1,45
10-Apr-20,OR,50,12,1,37
11-Apr-20,OR,54,12,1,41
12-Apr-20,OR,54,12,1,41
13-Apr-20,OR,55,18,1,36
14-Apr-20,OR,60,18,1,41
15-Apr-20,OR,60,19,1,40
16-Apr-20,OR,60,19,1,40
17-Apr-20,OR,60,21,1,38
18-Apr-20,OR,61,24,1,36
19-Apr-20,OR,61,24,1,36
20-Apr-20,OR,74,24,1,49
21-Apr-20,OR,79,30,1,48
22-Apr-20,OR,83,32,1,50
23-Apr-20,OR,89,33,1,55
24-Apr-20,OR,94,33,1,60
25-Apr-20,OR,100,34,1,65
26-Apr-20,OR,103,35,1,67
27-Apr-20,OR,118,37,1,80
28-Apr-20,OR,118,38,1,79
29-Apr-20,OR,125,39,1,85
30-Apr-20,OR,143,41,1,101
1-May-20,OR,154,55,1,98
2-May-20,OR,160,56,1,103
3-May-20,OR,162,60,1,101
4-May-20,OR,169,60,1,108
5-May-20,OR,177,60,2,115
6-May-20,OR,205,61,2,142
7-May-20,OR,219,62,2,155
8-May-20,OR,270,63,2,205
9-May-20,OR,352,68,3,281
10-May-20,OR,377,68,3,306
11-May-20,OR,415,85,3,327
12-May-20,OR,437,116,3,318
13-May-20,OR,538,143,3,392
14-May-20,OR,672,158,3,511
15-May-20,OR,737,166,3,568
16-May-20,OR,737,196,3,538
17-May-20,OR,828,220,4,604
18-May-20,OR,876,277,4,595
19-May-20,OR,978,307,5,666
20-May-20,OR,1052,343,6,703
21-May-20,OR,1103,393,7,703
22-May-20,OR,1189,436,7,746
23-May-20,OR,1269,497,7,765
24-May-20,OR,1336,550,7,779
